start.dates,end.dates,Spider,high.temp,low.temp,City
11/27/11,12/3/11,16.22103387,47.6,36.95714286,Seattle
12/4/11,12/10/11,12.65597148,46.3,35.85714286,Seattle
12/11/11,12/17/11,11.40819964,45.42857143,35.25714286,Seattle
12/18/11,12/24/11,10.69518717,45.11428571,35.21428571,Seattle
12/25/11,12/31/11,9.803921569,45.28571429,35.62857143,Seattle
1/1/12,1/7/12,9.982174688,45.9,36.3,Seattle
1/8/12,1/14/12,9.625668449,46.65714286,36.85714286,Seattle
1/15/12,1/21/12,9.26916221,47.48571429,37.17142857,Seattle
1/22/12,1/28/12,9.625668449,48.18571429,37.18571429,Seattle
1/29/12,2/4/12,12.12121212,48.75714286,37,Seattle
2/5/12,2/11/12,12.29946524,49.28571429,36.75714286,Seattle
2/12/12,2/18/12,12.47771836,49.85714286,36.71428571,Seattle
2/19/12,2/25/12,12.65597148,50.58571429,36.98571429,Seattle
2/26/12,3/3/12,12.47771836,51.41428571,37.54285714,Seattle
3/4/12,3/10/12,14.08199643,52.37142857,38.28571429,Seattle
3/11/12,3/17/12,14.97326203,53.42857143,39.15714286,Seattle
3/18/12,3/24/12,16.22103387,54.45714286,39.9,Seattle
3/25/12,3/31/12,17.4688057,55.45714286,40.54285714,Seattle
4/1/12,4/7/12,19.60784314,56.47142857,41.04285714,Seattle
4/8/12,4/14/12,23.70766488,57.57142857,41.6,Seattle
4/15/12,4/21/12,24.7771836,58.82857143,42.32857143,Seattle
4/22/12,4/28/12,27.45098039,60.31428571,43.32857143,Seattle
4/29/12,5/5/12,32.0855615,61.85714286,44.6,Seattle
5/6/12,5/12/12,34.75935829,63.41428571,46,Seattle
5/13/12,5/19/12,37.6114082,64.84285714,47.4,Seattle
5/20/12,5/26/12,39.57219251,66.05714286,48.65714286,Seattle
5/27/12,6/2/12,42.60249554,67.12857143,49.75714286,Seattle
6/3/12,6/9/12,45.09803922,68.17142857,50.68571429,Seattle
6/10/12,6/16/12,48.12834225,69.31428571,51.55714286,Seattle
6/17/12,6/23/12,50.80213904,70.61428571,52.47142857,Seattle
6/24/12,6/30/12,51.3368984,72.15714286,53.41428571,Seattle
7/1/12,7/7/12,56.50623886,73.75714286,54.4,Seattle
7/8/12,7/14/12,63.81461676,75.24285714,55.27142857,Seattle
7/15/12,7/21/12,66.31016043,76.41428571,55.97142857,Seattle
7/22/12,7/28/12,72.19251337,77.12857143,56.4,Seattle
7/29/12,8/4/12,76.47058824,77.34285714,56.5,Seattle
8/5/12,8/11/12,78.96613191,77.11428571,56.4,Seattle
8/12/12,8/18/12,82.17468806,76.6,56.1,Seattle
8/19/12,8/25/12,83.42245989,75.8,55.6,Seattle
8/26/12,9/1/12,83.42245989,74.78571429,54.95714286,Seattle
9/2/12,9/8/12,83.24420677,73.47142857,54.05714286,Seattle
9/9/12,9/15/12,84.84848485,71.78571429,52.9,Seattle
9/16/12,9/22/12,80.57040998,69.68571429,51.52857143,Seattle
9/23/12,9/29/12,73.79679144,67.21428571,49.98571429,Seattle
9/30/12,10/6/12,68.09269162,64.5,48.38571429,Seattle
10/7/12,10/13/12,60.42780749,61.75714286,46.9,Seattle
10/14/12,10/20/12,53.65418895,59.14285714,45.51428571,Seattle
10/21/12,10/27/12,48.30659537,56.81428571,44.28571429,Seattle
10/28/12,11/3/12,43.31550802,54.75714286,43.08571429,Seattle
11/4/12,11/10/12,38.85918004,52.92857143,41.8,Seattle
11/11/12,11/17/12,36.36363636,51.2,40.37142857,Seattle
11/18/12,11/24/12,31.90730838,49.55714286,38.84285714,Seattle
11/25/12,12/1/12,26.20320856,48,37.35714286,Seattle
12/2/12,12/8/12,23.52941176,46.62857143,36.12857143,Seattle
12/9/12,12/15/12,21.39037433,45.62857143,35.35714286,Seattle
12/16/12,12/22/12,20.1426025,45.15714286,35.18571429,Seattle
12/23/12,12/29/12,19.42959002,45.18571429,35.47142857,Seattle
12/30/12,1/5/13,19.96434938,45.7,36.1,Seattle
1/6/13,1/12/13,21.21212121,46.42857143,36.71428571,Seattle
1/13/13,1/19/13,20.49910873,47.25714286,37.12857143,Seattle
1/20/13,1/26/13,20.67736185,48,37.2,Seattle
1/27/13,2/2/13,20.49910873,48.6,37.07142857,Seattle
2/3/13,2/9/13,20.85561497,49.14285714,36.81428571,Seattle
2/10/13,2/16/13,27.62923351,49.68571429,36.7,Seattle
2/17/13,2/23/13,29.76827094,50.35714286,36.87142857,Seattle
2/24/13,3/2/13,31.72905526,51.2,37.4,Seattle
3/3/13,3/9/13,33.86809269,52.22857143,38.15714286,Seattle
3/10/13,3/16/13,35.11586453,53.27142857,39.04285714,Seattle
3/17/13,3/23/13,36.36363636,54.31428571,39.8,Seattle
3/24/13,3/30/13,38.14616756,55.31428571,40.45714286,Seattle
3/31/13,4/6/13,41.53297683,56.32857143,40.97142857,Seattle
4/7/13,4/13/13,44.74153298,57.4,41.51428571,Seattle
4/14/13,4/20/13,45.27629234,58.64285714,42.21428571,Seattle
4/21/13,4/27/13,47.95008913,60.08571429,43.17142857,Seattle
4/28/13,5/4/13,44.9197861,61.64285714,44.4,Seattle
5/5/13,5/11/13,46.16755793,63.18571429,45.8,Seattle
5/12/13,5/18/13,47.41532977,64.65714286,47.2,Seattle
5/19/13,5/25/13,49.73262032,65.9,48.48571429,Seattle
5/26/13,6/1/13,53.65418895,66.97142857,49.61428571,Seattle
6/2/13,6/8/13,55.79322638,68.02857143,50.55714286,Seattle
6/9/13,6/15/13,56.32798574,69.14285714,51.44285714,Seattle
6/16/13,6/22/13,57.39750446,70.4,52.32857143,Seattle
6/23/13,6/29/13,59.18003565,71.94285714,53.28571429,Seattle
6/30/13,7/6/13,64.70588235,73.52857143,54.25714286,Seattle
7/7/13,7/13/13,69.16221034,75.04285714,55.15714286,Seattle
7/14/13,7/20/13,73.79679144,76.27142857,55.88571429,Seattle
7/21/13,7/27/13,78.07486631,77.05714286,56.35714286,Seattle
7/28/13,8/3/13,84.13547237,77.34285714,56.5,Seattle
8/4/13,8/10/13,89.83957219,77.17142857,56.42857143,Seattle
8/11/13,8/17/13,92.15686275,76.68571429,56.15714286,Seattle
8/18/13,8/24/13,93.22638146,75.92857143,55.67142857,Seattle
8/25/13,8/31/13,92.86987522,74.94285714,55.07142857,Seattle
9/1/13,9/7/13,91.80035651,73.68571429,54.2,Seattle
9/8/13,9/14/13,91.44385027,72.04285714,53.07142857,Seattle
9/15/13,9/21/13,91.97860963,70.01428571,51.74285714,Seattle
9/22/13,9/28/13,89.30481283,67.58571429,50.21428571,Seattle
9/29/13,10/5/13,83.95721925,64.9,48.61428571,Seattle
10/6/13,10/12/13,77.71836007,62.14285714,47.1,Seattle
10/13/13,10/19/13,67.9144385,59.5,45.7,Seattle
10/20/13,10/26/13,58.64527629,57.12857143,44.45714286,Seattle
10/27/13,11/2/13,51.15864528,55.04285714,43.25714286,Seattle
11/3/13,11/9/13,45.27629234,53.17142857,42,Seattle
11/10/13,11/16/13,41.53297683,51.44285714,40.58571429,Seattle
11/17/13,11/23/13,37.78966132,49.78571429,39.05714286,Seattle
11/24/13,11/30/13,32.79857398,48.21428571,37.55714286,Seattle
12/1/13,12/7/13,25.6684492,46.81428571,36.28571429,Seattle
12/8/13,12/14/13,20.67736185,45.74285714,35.42857143,Seattle
12/15/13,12/21/13,17.64705882,45.18571429,35.18571429,Seattle
12/22/13,12/28/13,15.15151515,45.15714286,35.4,Seattle
12/29/13,1/4/14,13.54723708,45.6,36,Seattle
1/5/14,1/11/14,11.40819964,46.31428571,36.64285714,Seattle
1/12/14,1/18/14,11.22994652,47.14285714,37.08571429,Seattle
1/19/14,1/25/14,12.47771836,47.9,37.2,Seattle
1/26/14,2/1/14,11.942959,48.52857143,37.1,Seattle
2/2/14,2/8/14,11.58645276,49.05714286,36.85714286,Seattle
2/9/14,2/15/14,11.76470588,49.61428571,36.7,Seattle
2/16/14,2/22/14,12.12121212,50.24285714,36.82857143,Seattle
2/23/14,3/1/14,13.36898396,51.07142857,37.3,Seattle
3/2/14,3/8/14,14.97326203,52.07142857,38.04285714,Seattle
3/9/14,3/15/14,16.57754011,53.12857143,38.91428571,Seattle
3/16/14,3/22/14,20.1426025,54.17142857,39.7,Seattle
3/23/14,3/29/14,23.70766488,55.17142857,40.37142857,Seattle
3/30/14,4/5/14,26.73796791,56.17142857,40.9,Seattle
4/6/14,4/12/14,29.76827094,57.24285714,41.42857143,Seattle
4/13/14,4/19/14,34.75935829,58.45714286,42.1,Seattle
4/20/14,4/26/14,39.21568627,59.87142857,43.01428571,Seattle
4/27/14,5/3/14,42.95900178,61.41428571,44.21428571,Seattle
5/4/14,5/10/14,46.52406417,62.97142857,45.6,Seattle
5/11/14,5/17/14,47.05882353,64.45714286,47,Seattle
5/18/14,5/24/14,47.41532977,65.72857143,48.31428571,Seattle
5/25/14,5/31/14,50.26737968,66.82857143,49.47142857,Seattle
6/1/14,6/7/14,53.29768271,67.87142857,50.42857143,Seattle
6/8/14,6/14/14,56.32798574,68.97142857,51.31428571,Seattle
6/15/14,6/21/14,57.21925134,70.21428571,52.2,Seattle
6/22/14,6/28/14,59.53654189,71.71428571,53.14285714,Seattle
6/29/14,7/5/14,60.60606061,73.3,54.11428571,Seattle
7/6/14,7/12/14,61.85383244,74.84285714,55.04285714,Seattle
7/13/14,7/19/14,64.70588235,76.11428571,55.8,Seattle
7/20/14,7/26/14,68.98395722,76.97142857,56.3,Seattle
7/27/14,8/2/14,75.75757576,77.34285714,56.5,Seattle
8/3/14,8/9/14,82.5311943,77.21428571,56.45714286,Seattle
8/10/14,8/16/14,86.2745098,76.77142857,56.2,Seattle
8/17/14,8/23/14,88.057041,76.05714286,55.75714286,Seattle
8/24/14,8/30/14,88.23529412,75.1,55.17142857,Seattle
8/31/14,9/6/14,91.62210339,73.88571429,54.32857143,Seattle
9/7/14,9/13/14,91.97860963,72.3,53.25714286,Seattle
9/14/14,9/20/14,94.4741533,70.32857143,51.94285714,Seattle
9/21/14,9/27/14,93.22638146,67.94285714,50.44285714,Seattle
9/28/14,10/4/14,90.55258467,65.3,48.84285714,Seattle
10/5/14,10/11/14,82.70944742,62.52857143,47.3,Seattle
10/12/14,10/18/14,75.57932264,59.87142857,45.9,Seattle
10/19/14,10/25/14,NA,57.44285714,44.62857143,Seattle
10/26/14,11/1/14,NA,55.32857143,43.42857143,Seattle
11/2/14,11/8/14,NA,53.42857143,42.18571429,Seattle
11/9/14,11/15/14,NA,51.68571429,40.8,Seattle
11/16/14,11/22/14,NA,50.01428571,39.27142857,Seattle
1/4/04,1/10/04,NA,45.37142857,35.01428571,Portland
1/11/04,1/17/04,NA,46.42857143,35.64285714,Portland
1/18/04,1/24/04,NA,47.45714286,36.15714286,Portland
1/25/04,1/31/04,NA,48.42857143,36.45714286,Portland
2/1/04,2/7/04,NA,49.35714286,36.48571429,Portland
2/8/04,2/14/04,0,50.4,36.4,Portland
2/15/04,2/21/04,0,51.61428571,36.42857143,Portland
2/22/04,2/28/04,0,53,36.7,Portland
2/29/04,3/6/04,7.155635063,54.25714286,37.2,Portland
3/7/04,3/13/04,25.04472272,55.61428571,38.02857143,Portland
3/14/04,3/20/04,32.73703041,56.8,39.02857143,Portland
3/21/04,3/27/04,39.17710197,57.8,40.01428571,Portland
3/28/04,4/3/04,52.05724508,58.7,40.94285714,Portland
4/4/04,4/10/04,59.5706619,59.74285714,41.74285714,Portland
4/11/04,4/17/04,67.08407871,61.04285714,42.54285714,Portland
4/18/04,4/24/04,67.08407871,62.68571429,43.44285714,Portland
4/25/04,5/1/04,67.08407871,64.58571429,44.5,Portland
5/2/04,5/8/04,67.08407871,66.45714286,45.75714286,Portland
5/9/04,5/15/04,67.08407871,68.1,47.1,Portland
5/16/04,5/22/04,59.92844365,69.37142857,48.42857143,Portland
5/23/04,5/29/04,51.1627907,70.28571429,49.61428571,Portland
5/30/04,6/5/04,51.69946333,71.02857143,50.58571429,Portland
6/6/04,6/12/04,53.48837209,71.92857143,51.42857143,Portland
6/13/04,6/19/04,49.01610018,73.21428571,52.22857143,Portland
6/20/04,6/26/04,50.08944544,74.92857143,53.07142857,Portland
6/27/04,7/3/04,51.34168157,77,54.02857143,Portland
7/4/04,7/10/04,60.2862254,79.05714286,55.04285714,Portland
7/11/04,7/17/04,74.23971377,80.78571429,56.02857143,Portland
7/18/04,7/24/04,81.93202147,81.94285714,56.8,Portland
7/25/04,7/31/04,89.08765653,82.37142857,57.28571429,Portland
8/1/04,8/7/04,98.74776386,82.2,57.38571429,Portland
8/8/04,8/14/04,95.34883721,81.58571429,57.15714286,Portland
8/15/04,8/21/04,93.73881932,80.75714286,56.6,Portland
8/22/04,8/28/04,93.20214669,79.84285714,55.85714286,Portland
8/29/04,9/4/04,89.80322004,78.8,54.87142857,Portland
9/5/04,9/11/04,88.37209302,77.47142857,53.68571429,Portland
9/12/04,9/18/04,85.509839,75.68571429,52.32857143,Portland
9/19/04,9/25/04,82.64758497,73.42857143,50.77142857,Portland
9/26/04,10/2/04,75.31305903,70.68571429,49.1,Portland
10/3/04,10/9/04,67.62075134,67.68571429,47.44285714,Portland
10/10/04,10/16/04,60.46511628,64.62857143,45.9,Portland
10/17/04,10/23/04,50.80500894,61.7,44.61428571,Portland
10/24/04,10/30/04,45.08050089,59.05714286,43.52857143,Portland
10/31/04,11/6/04,38.46153846,56.57142857,42.55714286,Portland
11/7/04,11/13/04,30.76923077,54.17142857,41.54285714,Portland
11/14/04,11/20/04,25.76028623,51.75714286,40.37142857,Portland
11/21/04,11/27/04,18.60465116,49.4,39,Portland
11/28/04,12/4/04,12.70125224,47.21428571,37.5,Portland
12/5/04,12/11/04,6.618962433,45.44285714,36.11428571,Portland
12/12/04,12/18/04,0,44.34285714,35.02857143,Portland
12/19/04,12/25/04,0,43.95714286,34.45714286,Portland
12/26/04,1/1/05,0,44.3,34.45714286,Portland
1/2/05,1/8/05,0,45.08571429,34.84285714,Portland
1/9/05,1/15/05,0,46.12857143,35.47142857,Portland
1/16/05,1/22/05,0,47.17142857,36.02857143,Portland
1/23/05,1/29/05,0,48.15714286,36.4,Portland
1/30/05,2/5/05,0,49.08571429,36.5,Portland
2/6/05,2/12/05,0,50.08571429,36.41428571,Portland
2/13/05,2/19/05,0,51.24285714,36.4,Portland
2/20/05,2/26/05,0,52.6,36.6,Portland
2/27/05,3/5/05,0,54.02857143,37.1,Portland
3/6/05,3/12/05,3.935599284,55.42857143,37.9,Portland
3/13/05,3/19/05,7.871198569,56.65714286,38.87142857,Portland
3/20/05,3/26/05,11.98568873,57.65714286,39.88571429,Portland
3/27/05,4/2/05,18.60465116,58.57142857,40.81428571,Portland
4/3/05,4/9/05,22.54025045,59.58571429,41.62857143,Portland
4/10/05,4/16/05,27.01252236,60.82857143,42.42857143,Portland
4/17/05,4/23/05,30.59033989,62.42857143,43.3,Portland
4/24/05,4/30/05,42.03935599,64.31428571,44.34285714,Portland
5/1/05,5/7/05,49.01610018,66.2,45.57142857,Portland
5/8/05,5/14/05,55.99284436,67.88571429,46.9,Portland
5/15/05,5/21/05,60.10733453,69.21428571,48.24285714,Portland
5/22/05,5/28/05,60.2862254,70.17142857,49.45714286,Portland
5/29/05,6/4/05,60.46511628,70.91428571,50.45714286,Portland
6/5/05,6/11/05,62.25402504,71.78571429,51.31428571,Portland
6/12/05,6/18/05,65.29516995,73,52.11428571,Portland
6/19/05,6/25/05,66.36851521,74.65714286,52.94285714,Portland
6/26/05,7/2/05,71.7352415,76.7,53.88571429,Portland
7/3/05,7/9/05,77.1019678,78.77142857,54.9,Portland
7/10/05,7/16/05,73.34525939,80.57142857,55.9,Portland
7/17/05,7/23/05,73.88193202,81.82857143,56.7,Portland
7/24/05,7/30/05,72.62969589,82.34285714,57.24285714,Portland
7/31/05,8/6/05,74.41860465,82.25714286,57.4,Portland
8/7/05,8/13/05,78.17531306,81.7,57.2,Portland
8/14/05,8/20/05,79.96422182,80.87142857,56.7,Portland
8/21/05,8/27/05,82.64758497,79.98571429,55.97142857,Portland
8/28/05,9/3/05,79.42754919,78.95714286,55.02857143,Portland
9/4/05,9/10/05,81.39534884,77.68571429,53.87142857,Portland
9/11/05,9/17/05,77.1019678,75.97142857,52.52857143,Portland
9/18/05,9/24/05,75.49194991,73.78571429,51,Portland
9/25/05,10/1/05,72.45080501,71.1,49.34285714,Portland
10/2/05,10/8/05,69.40966011,68.11428571,47.67142857,Portland
10/9/05,10/15/05,68.15742397,65.07142857,46.11428571,Portland
10/16/05,10/22/05,65.47406082,62.1,44.78571429,Portland
10/23/05,10/29/05,60.82289803,59.41428571,43.67142857,Portland
10/30/05,11/5/05,58.13953488,56.92857143,42.7,Portland
11/6/05,11/12/05,52.23613596,54.51428571,41.68571429,Portland
11/13/05,11/19/05,48.47942755,52.1,40.55714286,Portland
11/20/05,11/26/05,44.18604651,49.72857143,39.2,Portland
11/27/05,12/3/05,41.32379249,47.5,37.71428571,Portland
12/4/05,12/10/05,36.6726297,45.65714286,36.3,Portland
12/11/05,12/17/05,36.49373882,44.45714286,35.15714286,Portland
12/18/05,12/24/05,34.70483005,43.97142857,34.5,Portland
12/25/05,12/31/05,32.91592129,44.21428571,34.42857143,Portland
1/1/06,1/7/06,32.37924866,44.95714286,34.77142857,Portland
1/8/06,1/14/06,32.37924866,45.97142857,35.38571429,Portland
1/15/06,1/21/06,32.02146691,47.02857143,35.95714286,Portland
1/22/06,1/28/06,32.20035778,48.01428571,36.35714286,Portland
1/29/06,2/4/06,32.37924866,48.95714286,36.5,Portland
2/5/06,2/11/06,32.55813953,49.92857143,36.42857143,Portland
2/12/06,2/18/06,32.73703041,51.07142857,36.4,Portland
2/19/06,2/25/06,34.16815742,52.4,36.54285714,Portland
2/26/06,3/4/06,32.73703041,53.81428571,37.01428571,Portland
3/5/06,3/11/06,33.09481216,55.24285714,37.77142857,Portland
3/12/06,3/18/06,34.70483005,56.5,38.72857143,Portland
3/19/06,3/25/06,37.74597496,57.51428571,39.74285714,Portland
3/26/06,4/1/06,39.53488372,58.44285714,40.68571429,Portland
4/2/06,4/8/06,39.89266547,59.42857143,41.51428571,Portland
4/9/06,4/15/06,44.36493739,60.62857143,42.31428571,Portland
4/16/06,4/22/06,48.65831843,62.18571429,43.17142857,Portland
4/23/06,4/29/06,50.98389982,64.04285714,44.18571429,Portland
4/30/06,5/6/06,54.02504472,65.92857143,45.38571429,Portland
5/7/06,5/13/06,56.17173524,67.67142857,46.7,Portland
5/14/06,5/20/06,59.5706619,69.04285714,48.05714286,Portland
5/21/06,5/27/06,63.14847943,70.05714286,49.3,Portland
5/28/06,6/3/06,63.68515206,70.8,50.32857143,Portland
6/4/06,6/10/06,64.40071556,71.65714286,51.18571429,Portland
6/11/06,6/17/06,63.68515206,72.8,52,Portland
6/18/06,6/24/06,66.72629696,74.38571429,52.82857143,Portland
6/25/06,7/1/06,66.90518784,76.4,53.74285714,Portland
7/2/06,7/8/06,64.04293381,78.48571429,54.75714286,Portland
7/9/06,7/15/06,62.25402504,80.34285714,55.75714286,Portland
7/16/06,7/22/06,61.00178891,81.68571429,56.6,Portland
7/23/06,7/29/06,59.74955277,82.31428571,57.18571429,Portland
7/30/06,8/5/06,59.21288014,82.3,57.4,Portland
8/6/06,8/12/06,57.78175313,81.8,57.25714286,Portland
8/13/06,8/19/06,56.17173524,81,56.78571429,Portland
8/20/06,8/26/06,57.60286225,80.11428571,56.08571429,Portland
8/27/06,9/2/06,59.74955277,79.11428571,55.17142857,Portland
9/3/06,9/9/06,57.2450805,77.9,54.05714286,Portland
9/10/06,9/16/06,52.59391771,76.24285714,52.72857143,Portland
9/17/06,9/23/06,51.69946333,74.12857143,51.22857143,Portland
9/24/06,9/30/06,51.8783542,71.5,49.58571429,Portland
10/1/06,10/7/06,50.98389982,68.55714286,47.9,Portland
10/8/06,10/14/06,49.73166369,65.5,46.32857143,Portland
10/15/06,10/21/06,46.69051878,62.51428571,44.95714286,Portland
10/22/06,10/28/06,44.90161002,59.78571429,43.82857143,Portland
10/29/06,11/4/06,46.69051878,57.27142857,42.82857143,Portland
11/5/06,11/11/06,45.25939177,54.85714286,41.84285714,Portland
11/12/06,11/18/06,42.39713775,52.44285714,40.72857143,Portland
11/19/06,11/25/06,42.21824687,50.07142857,39.4,Portland
11/26/06,12/2/06,42.93381038,47.8,37.92857143,Portland
12/3/06,12/9/06,41.32379249,45.88571429,36.5,Portland
12/10/06,12/16/06,41.32379249,44.58571429,35.28571429,Portland
12/17/06,12/23/06,40.25044723,43.98571429,34.55714286,Portland
12/24/06,12/30/06,39.17710197,44.14285714,34.41428571,Portland
12/31/06,1/6/07,38.99821109,44.82857143,34.7,Portland
1/7/07,1/13/07,38.28264758,45.82857143,35.3,Portland
1/14/07,1/20/07,36.6726297,46.87142857,35.87142857,Portland
1/21/07,1/27/07,32.73703041,47.88571429,36.31428571,Portland
1/28/07,2/3/07,33.27370304,48.81428571,36.5,Portland
2/4/07,2/10/07,32.55813953,49.78571429,36.44285714,Portland
2/11/07,2/17/07,31.12701252,50.9,36.4,Portland
2/18/07,2/24/07,31.3059034,52.2,36.5,Portland
2/25/07,3/3/07,29.69588551,53.6,36.92857143,Portland
3/4/07,3/10/07,30.41144902,55.05714286,37.64285714,Portland
3/11/07,3/17/07,31.12701252,56.32857143,38.58571429,Portland
3/18/07,3/24/07,30.94812165,57.38571429,39.6,Portland
3/25/07,3/31/07,31.66368515,58.31428571,40.55714286,Portland
4/1/07,4/7/07,33.27370304,59.27142857,41.4,Portland
4/8/07,4/14/07,35.77817531,60.42857143,42.2,Portland
4/15/07,4/21/07,37.20930233,61.95714286,43.04285714,Portland
4/22/07,4/28/07,38.99821109,63.75714286,44.02857143,Portland
4/29/07,5/5/07,40.96601073,65.67142857,45.21428571,Portland
5/6/07,5/12/07,43.82826476,67.44285714,46.5,Portland
5/13/07,5/19/07,45.43828265,68.87142857,47.87142857,Portland
5/20/07,5/26/07,45.97495528,69.92857143,49.12857143,Portland
5/27/07,6/2/07,47.76386404,70.7,50.2,Portland
6/3/07,6/9/07,51.69946333,71.51428571,51.07142857,Portland
6/10/07,6/16/07,53.13059034,72.61428571,51.88571429,Portland
6/17/07,6/23/07,54.02504472,74.12857143,52.7,Portland
6/24/07,6/30/07,55.99284436,76.1,53.6,Portland
7/1/07,7/7/07,56.17173524,78.2,54.61428571,Portland
7/8/07,7/14/07,58.85509839,80.1,55.61428571,Portland
7/15/07,7/21/07,62.96958855,81.52857143,56.5,Portland
7/22/07,7/28/07,69.58855098,82.27142857,57.12857143,Portland
7/29/07,8/4/07,79.96422182,82.34285714,57.38571429,Portland
8/5/07,8/11/07,88.19320215,81.88571429,57.3,Portland
8/12/07,8/18/07,89.98211091,81.12857143,56.87142857,Portland
8/19/07,8/25/07,92.30769231,80.24285714,56.2,Portland
8/26/07,9/1/07,95.16994633,79.27142857,55.31428571,Portland
9/2/07,9/8/07,97.13774597,78.08571429,54.22857143,Portland
9/9/07,9/15/07,97.6744186,76.51428571,52.92857143,Portland
9/16/07,9/22/07,100,74.45714286,51.45714286,Portland
9/23/07,9/29/07,97.13774597,71.9,49.81428571,Portland
9/30/07,10/6/07,94.6332737,69,48.14285714,Portland
10/7/07,10/13/07,88.19320215,65.92857143,46.54285714,Portland
10/14/07,10/20/07,77.81753131,62.92857143,45.14285714,Portland
10/21/07,10/27/07,69.23076923,60.15714286,43.97142857,Portland
10/28/07,11/3/07,65.11627907,57.62857143,42.97142857,Portland
11/4/07,11/10/07,58.13953488,55.2,41.98571429,Portland
11/11/07,11/17/07,52.77280859,52.78571429,40.9,Portland
11/18/07,11/24/07,46.51162791,50.4,39.6,Portland
11/25/07,12/1/07,40.60822898,48.11428571,38.14285714,Portland
12/2/07,12/8/07,34.88372093,46.12857143,36.7,Portland
12/9/07,12/15/07,33.81037567,44.72857143,35.42857143,Portland
12/16/07,12/22/07,30.23255814,44.02857143,34.62857143,Portland
12/23/07,12/29/07,26.65474061,44.07142857,34.4,Portland
12/30/07,1/5/08,24.50805009,44.71428571,34.64285714,Portland
1/6/08,1/12/08,22.71914132,45.67142857,35.2,Portland
1/13/08,1/19/08,23.61359571,46.72857143,35.8,Portland
1/20/08,1/26/08,23.79248658,47.74285714,36.27142857,Portland
1/27/08,2/2/08,23.79248658,48.68571429,36.48571429,Portland
2/3/08,2/9/08,25.04472272,49.64285714,36.45714286,Portland
2/10/08,2/16/08,25.9391771,50.72857143,36.4,Portland
2/17/08,2/23/08,26.47584973,52,36.47142857,Portland
2/24/08,3/1/08,26.29695886,53.35714286,36.81428571,Portland
3/2/08,3/8/08,26.29695886,54.65714286,37.41428571,Portland
3/9/08,3/15/08,28.62254025,55.97142857,38.3,Portland
3/16/08,3/22/08,30.23255814,57.1,39.31428571,Portland
3/23/08,3/29/08,31.3059034,58.05714286,40.3,Portland
3/30/08,4/5/08,30.94812165,58.98571429,41.17142857,Portland
4/6/08,4/12/08,32.37924866,60.07142857,41.97142857,Portland
4/13/08,4/19/08,33.27370304,61.48571429,42.78571429,Portland
4/20/08,4/26/08,34.52593918,63.21428571,43.72857143,Portland
4/27/08,5/3/08,35.06261181,65.12857143,44.84285714,Portland
5/4/08,5/10/08,36.6726297,66.97142857,46.12857143,Portland
5/11/08,5/17/08,37.03041145,68.5,47.5,Portland
5/18/08,5/24/08,39.17710197,69.65714286,48.77142857,Portland
5/25/08,5/31/08,40.96601073,70.5,49.91428571,Portland
6/1/08,6/7/08,40.60822898,71.25714286,50.84285714,Portland
